sr,sg,sb,cr,cg,cb,mr,mg,mb,tr,tg,tb,y_matrix,y_target,rr,rg,rb
0.38039216,0.3137255,0.28235295,0.36078432,0.30980393,0.28627452,0.3830174,0.40316075,0.1964844,0.31824073,0.33497742,0.16325457,0.38395622,0.31894353,0.04254359,-0.025173485,0.12301995
0.32156864,0.28627452,0.25882354,0.29411766,0.2627451,0.2509804,0.326542,0.36396718,0.18176371,0.2713842,0.30248773,0.15106113,0.3428555,0.2685655,0.02273345,-0.03974262,0.099919274
0.32941177,0.30588236,0.30588236,0.30588236,0.28235295,0.28235295,0.33789206,0.39271206,0.21668333,0.2808749,0.3264444,0.1801194,0.36834806,0.28735533,0.025007457,-0.044091433,0.10223356
0.37254903,0.33333334,0.23529412,0.36078432,0.30980393,0.24705882,0.37452736,0.4096877,0.1631508,0.31113696,0.34034628,0.13553682,0.38441265,0.31611216,0.04964736,-0.030542344,0.111522004
0.3882353,0.33333334,0.29803923,0.3764706,0.3254902,0.29411766,0.39246964,0.42535192,0.20832412,0.32794696,0.35542333,0.17407528,0.40269175,0.33406353,0.048523635,-0.029933125,0.12004238
0.3019608,0.2627451,0.26666668,0.27058825,0.24705882,0.24705882,0.30761707,0.34124646,0.1878152,0.25759313,0.2857538,0.15727316,0.32301912,0.2520612,0.012995124,-0.038694963,0.089785665
0.28627452,0.28627452,0.28627452,0.27450982,0.27450982,0.26666668,0.29637253,0.36394885,0.2041783,0.24689816,0.30319375,0.17009419,0.33804667,0.27394357,0.027611658,-0.02868393,0.09657249
0.2901961,0.25882354,0.24705882,0.25490198,0.23529412,0.22352941,0.29553497,0.33170563,0.17397153,0.2466598,0.2768486,0.14520036,0.31262735,0.23861334,0.008242175,-0.041554496,0.07832906
0.30588236,0.29411766,0.26666668,0.28627452,0.26666668,0.25490198,0.31344175,0.37010315,0.18883741,0.2601822,0.30721575,0.15675043,0.34496957,0.26998588,0.02609232,-0.04054907,0.09815155
0.29411766,0.2627451,0.25490198,0.2627451,0.22745098,0.23137255,0.29983205,0.3375104,0.1796535,0.25103197,0.28257787,0.15041344,0.31810272,0.23523764,0.011713147,-0.05512689,0.08095911
0.24313726,0.24313726,0.24313726,0.21568628,0.21568628,0.22352941,0.25171366,0.3091072,0.1734117,0.20419376,0.25075224,0.14067407,0.28710812,0.21625255,0.011492521,-0.035065964,0.082855344
0.34117648,0.29411766,0.24705882,0.31764707,0.26666668,0.23137255,0.3440857,0.3717599,0.17219278,0.2846539,0.3075481,0.14245099,0.35146758,0.27495688,0.032993168,-0.040881425,0.08892156
0.28235295,0.28235295,0.28235295,0.27058825,0.2627451,0.26666668,0.29231262,0.35896325,0.20138134,0.24397607,0.29960543,0.1680811,0.3334159,0.2646957,0.026612177,-0.036860317,0.098585576
0.34901962,0.3254902,0.33333334,0.33333334,0.30980393,0.30980393,0.358666,0.4192785,0.23643811,0.298564,0.3490196,0.19681793,0.39319122,0.31480628,0.034769356,-0.039215654,0.112986
0.32941177,0.32941177,0.32156864,0.30588236,0.30588236,0.29803923,0.34055698,0.41715202,0.2291749,0.28327006,0.34698066,0.19062416,0.38729596,0.3053161,0.022612303,-0.041098297,0.107415065
0.2901961,0.2901961,0.2901961,0.2784314,0.2784314,0.27058825,0.30043244,0.36893445,0.20697525,0.24971054,0.3066474,0.1720317,0.34267747,0.2778651,0.02872084,-0.028216004,0.09855655
0.25882354,0.24313726,0.20784314,0.23529412,0.21568628,0.19215687,0.2637253,0.30429113,0.14646026,0.21339619,0.24622047,0.11850991,0.28427145,0.21815608,0.021897927,-0.030534193,0.073646955
0.39607844,0.3254902,0.24705882,0.38039216,0.3137255,0.2509804,0.39588708,0.4089262,0.17000878,0.32945332,0.34030432,0.14147963,0.3889042,0.32336864,0.050938845,-0.026578814,0.10950078
0.31764707,0.3137255,0.29803923,0.30588236,0.3019608,0.29411766,0.32737958,0.3962104,0.21197045,0.27212617,0.32934007,0.17619519,0.36827487,0.30222824,0.033756196,-0.027379274,0.11792247
0.28627452,0.25882354,0.22745098,0.2627451,0.22745098,0.20784314,0.29081216,0.32697034,0.15979323,0.241185,0.27117276,0.13252448,0.30721292,0.23353882,0.021560118,-0.04372178,0.075318664
0.26666668,0.23529412,0.19215687,0.23529412,0.20784314,0.1764706,0.26927775,0.2952383,0.13410985,0.21548064,0.2362547,0.10731699,0.27808562,0.21141411,0.019813478,-0.028411567,0.0691536
0.31764707,0.29411766,0.29411766,0.30588236,0.28235295,0.28235295,0.32571235,0.37775525,0.20829244,0.2692324,0.31225082,0.1721736,0.3544557,0.28735533,0.036649972,-0.029897869,0.11017935
0.29803923,0.27450982,0.21960784,0.2627451,0.24705882,0.20392157,0.30209172,0.34135824,0.15391776,0.2529438,0.28582197,0.12887657,0.319477,0.24727923,0.009801298,-0.03876315,0.075045004
0.34117648,0.32941177,0.29411766,0.31764707,0.3137255,0.29411766,0.3495064,0.4133351,0.20824009,0.29041994,0.34345797,0.17303567,0.38495728,0.31314355,0.027227134,-0.029732466,0.12108199
0.3529412,0.32941177,0.28235295,0.34901962,0.31764707,0.27450982,0.35940474,0.41279507,0.19884524,0.29877982,0.34316418,0.16530372,0.38599712,0.32120237,0.0502398,-0.025517106,0.109206095
0.32156864,0.2901961,0.2784314,0.29411766,0.27450982,0.2627451,0.32801414,0.3715904,0.19634724,0.27148357,0.3075498,0.16250838,0.34967354,0.27782905,0.022634089,-0.033039987,0.10023673
0.27450982,0.2509804,0.25882354,0.2509804,0.22745098,0.23529412,0.2815279,0.32455206,0.18329583,0.23275727,0.2683281,0.15154248,0.30520642,0.2330196,0.018223137,-0.04087712,0.083751634
0.34901962,0.34117648,0.34509805,0.34117648,0.33333334,0.3372549,0.3605217,0.43584484,0.24572751,0.30099154,0.36387715,0.20515242,0.40610465,0.33528394,0.040184945,-0.030543804,0.13210249
0.32941177,0.30588236,0.25882354,0.31764707,0.3019608,0.26666668,0.33504534,0.38288146,0.18206346,0.2769613,0.31650445,0.15050061,0.3582124,0.30274746,0.040685773,-0.014543653,0.11616607
0.32156864,0.29803923,0.24313726,0.29803923,0.27058825,0.23137255,0.32645112,0.37127185,0.17069954,0.27055895,0.30770585,0.14147381,0.34726164,0.27359295,0.027480274,-0.0371176,0.089898735
0.28235295,0.28235295,0.27450982,0.25882354,0.25882354,0.25882354,0.29183817,0.35732484,0.19561136,0.24375089,0.29844707,0.16337973,0.33172667,0.25882354,0.015072659,-0.03962353,0.095443815
0.28235295,0.25490198,0.18431373,0.25882354,0.22745098,0.18431373,0.28438,0.3137926,0.12814637,0.23226276,0.256285,0.10466147,0.2941358,0.23100626,0.026560783,-0.02883403,0.07965226
0.31764707,0.3019608,0.2901961,0.3019608,0.28627452,0.27450982,0.32604715,0.38399044,0.20572466,0.26961127,0.3175251,0.17011553,0.35880092,0.28876,0.032349527,-0.031250566,0.10439429
0.32156864,0.30588236,0.3019608,0.30588236,0.2901961,0.28627452,0.3305815,0.39061445,0.2142916,0.27434206,0.32416204,0.17783573,0.36512092,0.29324785,0.031540304,-0.033965945,0.10843879
0.2627451,0.24705882,0.21176471,0.23137255,0.21960784,0.19215687,0.26778522,0.3092767,0.14925723,0.21758035,0.2512929,0.1212742,0.2889022,0.22012706,0.013792202,-0.03168507,0.07088266
0.34509805,0.32941177,0.31764707,0.3372549,0.32156864,0.31764707,0.35446644,0.4188896,0.2253034,0.29506883,0.34869668,0.18754952,0.3912163,0.3246204,0.04218608,-0.02712804,0.13009755
0.30588236,0.3019608,0.29411766,0.3019608,0.28627452,0.27450982,0.31567433,0.38289204,0.20934954,0.26081154,0.31634712,0.17296553,0.35607177,0.28876,0.04114926,-0.0300726,0.10154429
0.39215687,0.32941177,0.33333334,0.38039216,0.31764707,0.31764707,0.39785537,0.42983687,0.23388378,0.3317592,0.3584276,0.19502842,0.4088898,0.33098665,0.04863295,-0.040780544,0.122618645
0.27450982,0.23921569,0.24313726,0.24705882,0.22352941,0.22352941,0.27972105,0.31069365,0.17128004,0.22843406,0.25372782,0.13987575,0.2940432,0.22853176,0.018624768,-0.03019841,0.08365366
0.30980393,0.27450982,0.28627452,0.3019608,0.2784314,0.28627452,0.31673455,0.35720247,0.2022227,0.26393774,0.29766002,0.16851398,0.33740947,0.284,0.038023055,-0.019228637,0.11776054
0.31764707,0.25490198,0.25882354,0.28627452,0.23921569,0.24705882,0.3207173,0.3351105,0.1807415,0.26856095,0.28061345,0.15134859,0.32090506,0.24978666,0.017713577,-0.041397765,0.09571023
0.2901961,0.26666668,0.26666668,0.27058825,0.2509804,0.23921569,0.29729307,0.34285605,0.1887137,0.24895298,0.2871074,0.1580287,0.32204026,0.25429964,0.021635264,-0.036127,0.08118698
0.29803923,0.28627452,0.26666668,0.2784314,0.26666668,0.24705882,0.3057964,0.3617704,0.18901345,0.2548243,0.3014682,0.15750748,0.33739728,0.26775217,0.023607075,-0.034801513,0.089551345
0.35686275,0.34117648,0.30588236,0.3529412,0.32156864,0.3137255,0.36522275,0.42893112,0.21638435,0.30477026,0.35793346,0.18056792,0.40004084,0.32767218,0.048170924,-0.036364824,0.13315758
0.2901961,0.28627452,0.2784314,0.26666668,0.28235295,0.28627452,0.29943475,0.36294964,0.19816168,0.24950577,0.3024299,0.16511938,0.33754867,0.2793012,0.017160907,-0.02007696,0.12115514
0.34117648,0.32941177,0.29411766,0.34509805,0.33333334,0.30588236,0.3495064,0.4133351,0.20824009,0.29041994,0.34345797,0.17303567,0.38495728,0.33385256,0.054678112,-0.010124624,0.1328467
0.24705882,0.24705882,0.24705882,0.22352941,0.22352941,0.23137255,0.25577357,0.31409281,0.17620866,0.2083895,0.25590464,0.14356463,0.2917389,0.22409569,0.015139908,-0.03237523,0.08780792
0.27058825,0.23529412,0.24705882,0.23921569,0.21568628,0.21568628,0.2761356,0.30734646,0.17425308,0.2248322,0.2502444,0.1418785,0.2911017,0.22068864,0.01438348,-0.034558132,0.073807776
0.3254902,0.28627452,0.28235295,0.3019608,0.28235295,0.27058825,0.33150202,0.36952165,0.19882701,0.27441007,0.3058819,0.16458462,0.34911454,0.28567216,0.027550727,-0.023528934,0.10600363
0.33333334,0.3019608,0.2509804,0.32156864,0.2901961,0.24705882,0.3378216,0.3783551,0.17588824,0.2791874,0.3126857,0.14536011,0.3551196,0.2937514,0.042381227,-0.022489607,0.10169871
0.34509805,0.3254902,0.30980393,0.31764707,0.31764707,0.28627452,0.35370597,0.413724,0.2193748,0.2941611,0.34407538,0.18244402,0.38693213,0.31538197,0.023485959,-0.026428312,0.1038305
0.2784314,0.23529412,0.21960784,0.24705882,0.21176471,0.19215687,0.28154835,0.3028904,0.15356487,0.22849138,0.24581157,0.12462601,0.2875718,0.21785255,0.018567443,-0.03404686,0.067530856
0.28627452,0.24313726,0.23529412,0.2627451,0.23137255,0.22352941,0.2901426,0.31450003,0.1649288,0.23846519,0.25848433,0.13555327,0.2985226,0.23747608,0.024279922,-0.027111784,0.08797614
0.2627451,0.23921569,0.24705882,0.22352941,0.20784314,0.21176471,0.26934826,0.3095953,0.17490494,0.2193538,0.25213045,0.14244036,0.29131413,0.21146117,0.0041756183,-0.04428731,0.069324344
0.30980393,0.2784314,0.26666668,0.29803923,0.25882354,0.25490198,0.31583443,0.3566336,0.18795636,0.2633595,0.29737997,0.15672797,0.33578122,0.26687765,0.03467974,-0.038556427,0.098174006
0.3529412,0.28235295,0.26666668,0.32941177,0.27058825,0.24313726,0.3550238,0.367192,0.18540202,0.29370183,0.30376825,0.1533782,0.35147977,0.2811122,0.035709947,-0.03318,0.08975905
0.29803923,0.25490198,0.23921569,0.28235295,0.24705882,0.21960784,0.30184785,0.3278184,0.1675497,0.25161424,0.27326277,0.13966604,0.31072566,0.2525804,0.030738711,-0.026203945,0.07994181
0.3647059,0.3254902,0.32156864,0.3372549,0.32156864,0.31764707,0.37210098,0.41937765,0.22679663,0.3096687,0.34901312,0.18874396,0.39542225,0.3246204,0.027586222,-0.027444482,0.1289031
0.3254902,0.32156864,0.3137255,0.3019608,0.3019608,0.29411766,0.33597386,0.40782002,0.22333436,0.2798112,0.3396473,0.18600096,0.37922567,0.30139452,0.022149593,-0.037686497,0.1081167
0.34509805,0.3137255,0.30588236,0.32156864,0.30588236,0.29411766,0.35261074,0.40232325,0.21601401,0.29374105,0.33515388,0.17994967,0.37830284,0.30836785,0.02782759,-0.029271513,0.11416799
0.30588236,0.3019608,0.28235295,0.29803923,0.28627452,0.26666668,0.31496266,0.3804344,0.20069458,0.2604172,0.3145505,0.16593814,0.3535379,0.28736,0.037622035,-0.028275967,0.10072854
0.39215687,0.3254902,0.25490198,0.38039216,0.31764707,0.26666668,0.39282483,0.4099254,0.17602539,0.3269254,0.34115723,0.14649576,0.3894022,0.32730588,0.053466767,-0.023510158,0.12017092
0.3647059,0.32941177,0.34117648,0.35686275,0.32156864,0.33333334,0.37357312,0.42700088,0.2413802,0.31208622,0.3567202,0.2016511,0.40224034,0.32992157,0.04477653,-0.03515157,0.13168225
0.36862746,0.34117648,0.27058825,0.34901962,0.3254902,0.27058825,0.37369773,0.42347577,0.18967956,0.31097668,0.35240003,0.15784393,0.39601287,0.32652864,0.038042933,-0.026909828,0.11274432
0.24705882,0.24313726,0.23529412,0.22352941,0.20784314,0.19607843,0.25477588,0.308108,0.1673951,0.20658496,0.24982929,0.13573228,0.28661013,0.21032862,0.016944453,-0.041986153,0.060346156
0.31764707,0.3019608,0.2901961,0.30588236,0.2901961,0.28627452,0.32604715,0.38399044,0.20572466,0.26961127,0.3175251,0.17011553,0.35880092,0.29324785,0.036271095,-0.027328998,0.11615899
0.34117648,0.32941177,0.29411766,0.32941177,0.31764707,0.29803923,0.3495064,0.4133351,0.20824009,0.29041994,0.34345797,0.17303567,0.38495728,0.31873256,0.03899184,-0.025810897,0.12500356
0.31764707,0.3019608,0.26666668,0.2901961,0.27058825,0.24705882,0.3246238,0.37907514,0.18841472,0.2683897,0.31340852,0.15577592,0.3537331,0.27305806,0.02180639,-0.042820275,0.091282904
0.29411766,0.29411766,0.28627452,0.2784314,0.28235295,0.2627451,0.30401787,0.3722816,0.20400225,0.25225055,0.30889052,0.1692653,0.34561896,0.28010353,0.026180834,-0.026537567,0.09347981
0.36078432,0.3254902,0.3372549,0.34509805,0.30980393,0.3137255,0.3695132,0.4220153,0.23858322,0.30782688,0.3515643,0.19875427,0.39760956,0.3175906,0.03727117,-0.041760355,0.114971235
0.32941177,0.3137255,0.31764707,0.29411766,0.28627452,0.2901961,0.33917573,0.4022241,0.22565551,0.28263584,0.33517417,0.18803921,0.37607175,0.2882251,0.011481822,-0.04889965,0.10215688
0.28235295,0.24313726,0.24705882,0.25490198,0.22352941,0.21568628,0.2873176,0.31631845,0.17383039,0.23633678,0.2601918,0.14298642,0.29986525,0.22963294,0.018565193,-0.036662385,0.07269986
0.31764707,0.2901961,0.21960784,0.29803923,0.26666668,0.22352941,0.3209191,0.358663,0.15331903,0.267596,0.29906848,0.12784393,0.33581278,0.27022198,0.030443221,-0.0324018,0.09568548
0.33333334,0.2509804,0.27058825,0.30588236,0.23137255,0.24705882,0.3352897,0.3365977,0.18825135,0.28073823,0.28183344,0.15762295,0.325609,0.24834588,0.02514413,-0.05046089,0.089435875
0.3137255,0.30980393,0.3019608,0.3019608,0.29411766,0.29803923,0.32379416,0.3928632,0.21494347,0.26873904,0.3260642,0.17839636,0.36533332,0.29606825,0.03322175,-0.03194654,0.11964287
0.28235295,0.2784314,0.27058825,0.25882354,0.25490198,0.24705882,0.29131496,0.3529784,0.19256777,0.2436585,0.29523438,0.16106544,0.3282871,0.25516942,0.015165046,-0.040332407,0.08599338
0.32941177,0.3137255,0.31764707,0.29803923,0.2901961,0.29411766,0.33917573,0.4022241,0.22565551,0.28263584,0.33517417,0.18803921,0.37607175,0.29214668,0.01540339,-0.044978082,0.106078446
0.3529412,0.32156864,0.2784314,0.3372549,0.30980393,0.28627452,0.35859552,0.4049215,0.19564304,0.29859143,0.33716565,0.16290593,0.3799627,0.31394118,0.038663477,-0.02736172,0.12336859
0.34117648,0.30588236,0.30980393,0.31764707,0.29411766,0.3019608,0.3487393,0.39544886,0.21882842,0.2901254,0.3289843,0.18204913,0.3727664,0.29968628,0.02752167,-0.03486663,0.11991167
0.29803923,0.2627451,0.24313726,0.28235295,0.24705882,0.22745098,0.30265707,0.33569196,0.17075188,0.25325474,0.28089738,0.14288026,0.3167601,0.25314668,0.029098213,-0.033838555,0.08457072
0.36078432,0.3372549,0.34509805,0.34509805,0.32941177,0.33333334,0.37084568,0.43423527,0.24482901,0.30940697,0.3622947,0.20426773,0.4070835,0.3330298,0.035691082,-0.03288293,0.12906562
0.2627451,0.23137255,0.21960784,0.22745098,0.20784314,0.18431373,0.26711565,0.29680642,0.1543928,0.21470748,0.23857291,0.12410088,0.2802119,0.21031293,0.012743503,-0.03072977,0.06021285
0.2784314,0.23529412,0.21960784,0.24705882,0.20784314,0.2,0.28154835,0.3028904,0.15356487,0.22849138,0.24581157,0.12462601,0.2875718,0.21561411,0.018567443,-0.037968427,0.07537399
0.28627452,0.2784314,0.28235295,0.26666668,0.25882354,0.2627451,0.2955633,0.35607526,0.2009761,0.24683279,0.29736793,0.1678405,0.33201227,0.26077414,0.019833893,-0.038544387,0.09490462
0.2901961,0.2784314,0.25882354,0.2784314,0.25882354,0.24705882,0.29767662,0.3517992,0.18341954,0.24899435,0.2942657,0.15342297,0.32813573,0.26214275,0.029437035,-0.035442144,0.09363586
0.36078432,0.31764707,0.23921569,0.34901962,0.3019608,0.25490198,0.3630106,0.39448056,0.16614127,0.30191216,0.32808542,0.13817799,0.37130395,0.30856785,0.047107458,-0.026124626,0.116723984
0.29411766,0.29411766,0.28627452,0.27058825,0.27450982,0.25490198,0.30401787,0.3722816,0.20400225,0.25225055,0.30889052,0.1692653,0.34561896,0.2722604,0.018337697,-0.034380704,0.085636675
0.29411766,0.2784314,0.26666668,0.27450982,0.25490198,0.24313726,0.30168775,0.3540768,0.18894288,0.25205243,0.29582214,0.15785696,0.3310162,0.25822118,0.022457391,-0.04092017,0.0852803
0.34901962,0.3372549,0.3019608,0.3372549,0.3254902,0.29803923,0.3576262,0.42330635,0.21383402,0.29766336,0.35233098,0.17798068,0.39421886,0.32600942,0.03959155,-0.026840776,0.12005855
0.29803923,0.2784314,0.2627451,0.2784314,0.25882354,0.24705882,0.3049872,0.3538968,0.18581127,0.25477204,0.29562882,0.15521803,0.33136284,0.26214275,0.023659348,-0.036805272,0.09184079
0.34509805,0.32941177,0.33333334,0.3254902,0.32156864,0.3137255,0.35541534,0.42216647,0.23684335,0.2958105,0.35136715,0.19712359,0.39459485,0.32183608,0.029679716,-0.029798508,0.116601914
0.26666668,0.24705882,0.23137255,0.23921569,0.22745098,0.20784314,0.27250803,0.31401196,0.16343555,0.2226293,0.2565365,0.13352099,0.29431662,0.22853646,0.016586393,-0.029085532,0.07432215
0.3372549,0.3254902,0.29803923,0.3137255,0.30980393,0.29411766,0.34592095,0.40998796,0.21121311,0.28773582,0.34102654,0.17568631,0.38201573,0.3095051,0.025989681,-0.031222612,0.118431345
0.24705882,0.23137255,0.22745098,0.21176471,0.20784314,0.2,0.25344342,0.29588804,0.1611493,0.2026399,0.23657636,0.12884642,0.27713618,0.20811059,0.009124815,-0.028733224,0.07115358
0.3137255,0.30980393,0.3019608,0.28627452,0.28627452,0.2784314,0.32379416,0.3928632,0.21494347,0.26873904,0.3260642,0.17839636,0.36533332,0.28570825,0.017535478,-0.039789677,0.10003503
0.24313726,0.23137255,0.21176471,0.2,0.19607843,0.1764706,0.24895786,0.29197198,0.14985597,0.19778515,0.23195784,0.11905343,0.2725664,0.19549648,0.002214849,-0.035879403,0.05741716
0.37254903,0.30980393,0.32156864,0.34901962,0.2901961,0.3019608,0.37803033,0.4065473,0.22566895,0.31445727,0.33817858,0.18771839,0.38742518,0.30355138,0.03456235,-0.047982484,0.114242405
0.26666668,0.26666668,0.26666668,0.24313726,0.24313726,0.24313726,0.27607304,0.33902085,0.19019347,0.23074698,0.28335992,0.15896724,0.3148928,0.24313726,0.012390271,-0.04022266,0.08417001
0.3529412,0.30980393,0.29411766,0.34509805,0.3019608,0.28627452,0.35868642,0.3976168,0.20670718,0.29881778,0.33125025,0.17220551,0.37555653,0.30999923,0.046280265,-0.029289454,0.114069015
0.30588236,0.28235295,0.2901961,0.28627452,0.2509804,0.2627451,0.3140071,0.3644369,0.20567152,0.26105726,0.30298325,0.1709899,0.34225267,0.25933334,0.025217265,-0.052002847,0.09175521
0.34901962,0.33333334,0.32156864,0.3372549,0.32156864,0.31764707,0.35852632,0.4238752,0.22810036,0.29835728,0.3527391,0.18981981,0.39584708,0.3246204,0.038897634,-0.031170458,0.12782726
0.3372549,0.3137255,0.32156864,0.3254902,0.3019608,0.30980393,0.3464863,0.4043217,0.22804722,0.2885606,0.33672705,0.1899222,0.37929887,0.30752942,0.036929607,-0.034766257,0.119881734
0.3372549,0.3254902,0.30588236,0.33333334,0.3137255,0.29803923,0.3463954,0.4116264,0.2169831,0.2878533,0.34206,0.18031214,0.38370505,0.31676158,0.045480043,-0.028334498,0.117727086
0.2784314,0.27450982,0.26666668,0.25490198,0.24705882,0.2509804,0.28725505,0.3479928,0.1897708,0.2405392,0.29139927,0.15890867,0.32365632,0.24900942,0.014362782,-0.044340447,0.09207174
0.34117648,0.28627452,0.10980392,0.32941177,0.26666668,0.13725491,0.3352108,0.33603302,0.07090093,0.28048718,0.28117517,0.05932626,0.3167157,0.27066275,0.048924595,-0.014508486,0.07792865
0.25882354,0.24313726,0.24705882,0.23137255,0.21568628,0.21960784,0.26609758,0.31248325,0.17531016,0.2170175,0.25484762,0.14297527,0.29271775,0.21930432,0.014355049,-0.03916134,0.076632574
0.38039216,0.32156864,0.33333334,0.35686275,0.31764707,0.32156864,0.38667336,0.4208649,0.23430647,0.3226844,0.35121775,0.19553208,0.40012628,0.32626745,0.034178346,-0.033570677,0.12603655
0.37254903,0.3254902,0.33333334,0.3529412,0.31764707,0.32156864,0.379886,0.4231137,0.23495834,0.31705454,0.35313258,0.19609727,0.40033868,0.32543373,0.035886645,-0.035485506,0.12547137
0.32941177,0.28235295,0.2901961,0.3137255,0.27450982,0.2784314,0.33522713,0.3682721,0.20419174,0.2774731,0.30482495,0.1690129,0.34940013,0.2831302,0.03625241,-0.030315131,0.10941848
0.34901962,0.27450982,0.21960784,0.3372549,0.26666668,0.22745098,0.34806845,0.34966788,0.15071157,0.29033235,0.29166645,0.12571217,0.33496317,0.2788424,0.046922565,-0.024999768,0.10173881
0.34901962,0.30980393,0.3137255,0.33333334,0.29411766,0.29803923,0.35633588,0.40107366,0.22137876,0.2968211,0.3340868,0.18440434,0.37858844,0.30273807,0.036512256,-0.039969146,0.113634884
0.36862746,0.3372549,0.32941177,0.36078432,0.32941177,0.32156864,0.3769701,0.43223685,0.23279579,0.31472757,0.36086908,0.19435826,0.4060875,0.33551532,0.046056747,-0.031457305,0.12721038
0.29411766,0.25490198,0.21960784,0.26666668,0.23921569,0.20784314,0.29712504,0.32308313,0.15337138,0.24568246,0.26714632,0.12681751,0.30531126,0.24278666,0.020984218,-0.027930632,0.08102563
0.3647059,0.3254902,0.32156864,0.3372549,0.3137255,0.3137255,0.37210098,0.41937765,0.22679663,0.3096687,0.34901312,0.18874396,0.39542225,0.31872788,0.027586222,-0.03528762,0.12498154
0.3764706,0.3254902,0.2901961,0.35686275,0.31764707,0.28235295,0.38081318,0.41474155,0.20297682,0.3170347,0.34528074,0.16898231,0.39223897,0.32343608,0.039828062,-0.027633667,0.11337064
0.28627452,0.24705882,0.2509804,0.2509804,0.23137255,0.21960784,0.2913775,0.32130405,0.17662735,0.24070054,0.2654222,0.14590795,0.30449602,0.23469177,0.010279864,-0.034049645,0.07369989
0.29803923,0.26666668,0.22352941,0.27450982,0.23921569,0.21176471,0.30175695,0.3351231,0.15648556,0.25225106,0.28014317,0.13081272,0.3151318,0.24473725,0.022258759,-0.040927485,0.08095199
0.23529412,0.19215687,0.1764706,0.2,0.16078432,0.15294118,0.23688945,0.24804878,0.12279829,0.18414679,0.19282153,0.09545765,0.23663323,0.1685553,0.015853211,-0.032037213,0.05748353
0.14901961,0.14901961,0.14901961,0.10980392,0.11764706,0.105882354,0.15427612,0.18945283,0.10628459,0.116106115,0.14257963,0.07998834,0.17596951,0.1151302,-0.006302193,-0.02493257,0.025894016
0.14509805,0.12941177,0.1254902,0.09803922,0.09803922,0.09803922,0.1478861,0.16626242,0.08842827,0.09684674,0.10888091,0.05790936,0.15673599,0.09803922,0.0011924803,-0.01084169,0.04012986
0.23529412,0.21960784,0.20784314,0.20784314,0.19215687,0.18039216,0.24078928,0.2792928,0.14698844,0.18905169,0.21928208,0.115405515,0.26155457,0.19464235,0.018791452,-0.02712521,0.064986646
0.23137255,0.19215687,0.18431373,0.2,0.16862746,0.16078432,0.23382723,0.24904801,0.1288149,0.1817932,0.19362687,0.10014947,0.23713124,0.17473099,0.018206805,-0.02499941,0.06063485
0.23921569,0.16078432,0.15686275,0.19215687,0.12941177,0.12941177,0.236952,0.21637443,0.10685789,0.18417695,0.1681825,0.083058,0.21284212,0.14275138,0.007979915,-0.038770735,0.046353772
0.20784314,0.18431373,0.19215687,0.17254902,0.15686275,0.16078432,0.21250966,0.23979686,0.13574746,0.16581313,0.18710428,0.105918534,0.22648326,0.1604808,0.006735891,-0.030241534,0.054865785
0.23529412,0.22352941,0.20392157,0.20784314,0.19607843,0.1764706,0.24083805,0.28200078,0.14426205,0.1892563,0.22160295,0.11336456,0.26330486,0.19716394,0.018586844,-0.025524512,0.06310603
0.14509805,0.12941177,0.1254902,0.11372549,0.10980392,0.101960786,0.1478861,0.16626242,0.08842827,0.09684674,0.10888091,0.05790936,0.15673599,0.11007137,0.016878754,0.0009230152,0.044051427
0.21568628,0.19215687,0.19215687,0.18039216,0.16470589,0.16862746,0.220155,0.24812962,0.1355714,0.17123435,0.19299275,0.105446085,0.23405552,0.16832393,0.009157807,-0.02828686,0.06318137
0.16078432,0.14509805,0.14117648,0.11764706,0.10980392,0.11372549,0.16412568,0.1862048,0.099616125,0.12303841,0.13959025,0.0746782,0.17525908,0.11175451,-0.005391352,-0.029786326,0.039047293
0.2,0.18431373,0.18039216,0.15294118,0.15294118,0.15294118,0.20472464,0.23606083,0.12758575,0.15960693,0.18403718,0.0994681,0.22156686,0.15294118,-0.0066657513,-0.031095996,0.053473085
0.25490198,0.21568628,0.21176471,0.21176471,0.19215687,0.18039216,0.25842386,0.2797808,0.14848165,0.2035777,0.22040199,0.11696889,0.2657605,0.19547608,0.008187011,-0.028245121,0.06342327
0.16862746,0.13725491,0.12941177,0.11764706,0.101960786,0.09803922,0.16991533,0.17797121,0.090150684,0.12150583,0.12726656,0.06446642,0.16991791,0.10501255,-0.0038587674,-0.02530577,0.0335728
0.16078432,0.16078432,0.16078432,0.11764706,0.1254902,0.12156863,0.16645582,0.20440963,0.11467548,0.12520011,0.15374714,0.086253405,0.18986183,0.12353961,-0.0075530484,-0.028256938,0.035315223
0.16470589,0.14901961,0.14509805,0.12156863,0.11764706,0.10980392,0.16818558,0.19119042,0.10241308,0.12868948,0.14629196,0.07836276,0.17988986,0.11791451,-0.007120855,-0.028644897,0.03144116
0.21568628,0.1882353,0.15686275,0.1764706,0.15686275,0.13333334,0.21773398,0.2372295,0.1094479,0.16989696,0.18510923,0.08540176,0.22385892,0.15933256,0.0065736324,-0.028246477,0.04793158
0.16862746,0.16078432,0.16470589,0.13333334,0.13333334,0.13333334,0.17376639,0.20650724,0.11706721,0.12932678,0.15369436,0.087128036,0.19308896,0.13333334,0.0040065646,-0.020361021,0.046205305
